event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,bas:fix-type,gps:fix-type-raw,gps:hdop,gps:horizontal-accuracy-estimate,gps:satellite-count,gps:vdop,internal-temperature,vertical-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
16273122591,true,2019-08-24 03:00:34.000,116.164308,-31.666386,,242.0,,"3D",2.6,,5,3.3,25.94,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122597,true,2019-08-24 03:20:45.000,116.164314,-31.666383,,236.0,,"3D",2.0,,6,3.1,26.73,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122600,true,2019-08-24 03:40:37.000,116.164181,-31.666631,,254.0,,"3D",2.4,,5,3.1,25.16,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122603,true,2019-08-24 04:00:34.000,116.164106,-31.667114,,237.0,,"3D",2.6,,4,3.0,24.51,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122606,true,2019-08-24 04:20:34.000,116.164047,-31.667144,,229.0,,"3D",2.5,,4,3.0,25.62,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122611,true,2019-08-24 04:40:32.000,116.163739,-31.667736,,236.0,,"3D",2.8,,4,4.2,24.9,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122622,true,2019-08-24 05:40:37.000,116.163544,-31.668036,,243.0,,"3D",1.9,,5,3.1,28.42,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122623,true,2019-08-24 06:00:32.000,116.163481,-31.668153,,241.0,,"3D",2.0,,5,3.1,25.42,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122626,true,2019-08-24 06:20:33.000,116.163422,-31.668078,,237.0,,"3D",1.8,,6,2.4,24.77,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122634,true,2019-08-24 08:01:00.000,116.163597,-31.667939,,249.0,,"3D",1.2,,7,2.0,29.34,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122636,true,2019-08-24 08:20:33.000,116.163572,-31.667956,,251.0,,"3D",1.2,,7,2.2,27.71,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122640,true,2019-08-24 09:01:00.000,116.163717,-31.667778,,189.0,,"3D",1.8,,6,2.7,27.84,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122654,true,2019-08-24 17:41:00.000,116.163589,-31.667842,,210.0,,"3D",3.2,,4,5.4,31.88,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122665,true,2019-08-24 19:00:33.000,116.163219,-31.667856,,236.0,,"3D",6.3,,4,6.1,28.16,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122670,true,2019-08-24 19:20:37.000,116.163253,-31.667803,,240.0,,"3D",4.1,,4,3.2,27.77,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122684,true,2019-08-24 21:20:34.000,116.164006,-31.667503,,249.0,,"3D",1.7,,4,3.1,27.44,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122701,true,2019-08-24 23:20:34.000,116.164086,-31.667439,,256.0,,"3D",3.8,,4,5.4,29.79,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122709,true,2019-08-25 00:20:34.000,116.163836,-31.667122,,225.0,,"3D",2.7,,4,3.6,26.6,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122712,true,2019-08-25 00:40:33.000,116.163708,-31.667094,,220.0,,"3D",3.2,,4,2.6,26.73,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122714,true,2019-08-25 01:00:34.000,116.163761,-31.667106,,215.0,,"3D",3.8,,4,2.1,27.12,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122716,true,2019-08-25 01:20:34.000,116.163836,-31.667378,,200.0,,"3D",4.5,,4,2.9,26.66,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122719,true,2019-08-25 01:41:00.000,116.163767,-31.667072,,241.0,,"3D",2.4,,6,3.2,26.21,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122720,true,2019-08-25 02:00:32.000,116.163839,-31.667189,,228.0,,"3D",2.2,,6,2.6,25.94,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122721,true,2019-08-25 02:20:33.000,116.163533,-31.667361,,239.0,,"3D",2.2,,5,4.5,25.55,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122723,true,2019-08-25 02:40:33.000,116.163394,-31.667711,,250.0,,"3D",2.0,,5,5.1,25.68,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122727,true,2019-08-25 03:00:33.000,116.163461,-31.667733,,244.0,,"3D",2.0,,5,5.0,25.88,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122730,true,2019-08-25 03:20:32.000,116.163539,-31.667794,,239.0,,"3D",2.0,,5,4.6,26.4,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122739,true,2019-08-25 03:40:41.000,116.163775,-31.667903,,245.0,,"3D",2.8,,4,3.9,28.75,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122744,true,2019-08-25 04:01:00.000,116.163328,-31.667411,,252.0,,"3D",3.6,,4,5.5,30.12,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122748,true,2019-08-25 04:40:33.000,116.163536,-31.668139,,234.0,,"3D",2.7,,4,3.8,27.25,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122751,true,2019-08-25 05:00:32.000,116.163547,-31.668181,,261.0,,"3D",2.4,,4,2.9,25.75,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122755,true,2019-08-25 05:20:34.000,116.163647,-31.668136,,243.0,,"3D",2.1,,5,7.9,25.62,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122757,true,2019-08-25 05:40:33.000,116.163594,-31.667969,,267.0,,"3D",2.4,,5,7.4,25.42,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122766,true,2019-08-25 06:20:36.000,116.163311,-31.667819,,248.0,,"3D",2.1,,7,3.7,27.71,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122770,true,2019-08-25 06:40:37.000,116.163506,-31.668031,,233.0,,"3D",2.7,,6,4.6,26.27,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122772,true,2019-08-25 07:00:33.000,116.163389,-31.667914,,240.0,,"3D",1.9,,7,3.4,26.53,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122788,true,2019-08-25 10:37:00.000,116.163492,-31.668011,,241.0,,"3D",1.1,,8,2.0,31.49,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122791,true,2019-08-25 12:13:00.000,116.163422,-31.66765,,260.0,,"3D",2.0,,5,3.3,33.77,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122801,true,2019-08-25 17:21:00.000,116.163453,-31.667647,,259.0,,"3D",4.7,,4,3.0,35.27,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122812,true,2019-08-25 18:40:36.000,116.163264,-31.667836,,223.0,,"3D",2.5,,5,3.0,28.29,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122817,true,2019-08-25 19:00:33.000,116.163261,-31.667908,,218.0,,"3D",5.1,,4,6.5,28.16,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122829,true,2019-08-25 21:00:34.000,116.164828,-31.668428,,285.0,,"3D",1.7,,5,2.4,26.79,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122831,true,2019-08-25 21:20:34.000,116.164514,-31.668544,,233.0,,"3D",1.7,,4,3.1,26.08,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122834,true,2019-08-25 21:40:38.000,116.164436,-31.668714,,230.0,,"3D",1.7,,4,3.1,27.12,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122850,true,2019-08-25 23:20:52.000,116.163581,-31.668169,,237.0,,"3D",1.5,,6,2.1,26.27,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122852,true,2019-08-25 23:40:33.000,116.163339,-31.667856,,241.0,,"3D",2.5,,4,7.4,26.6,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122853,true,2019-08-26 00:00:32.000,116.163322,-31.667883,,239.0,,"3D",1.8,,5,5.2,26.34,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122855,true,2019-08-26 00:20:32.000,116.163319,-31.667781,,224.0,,"3D",1.9,,5,3.2,26.66,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122857,true,2019-08-26 00:40:32.000,116.1634,-31.667672,,222.0,,"3D",2.3,,5,2.3,26.86,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122861,true,2019-08-26 01:00:33.000,116.163439,-31.667131,,210.0,,"3D",3.1,,5,2.0,26.08,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122866,true,2019-08-26 02:01:00.000,116.163717,-31.667014,,211.0,,"3D",2.2,,7,2.6,28.03,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122867,true,2019-08-26 02:20:33.000,116.163692,-31.666989,,208.0,,"3D",2.1,,6,3.1,29.34,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122869,true,2019-08-26 02:40:32.000,116.163728,-31.667019,,207.0,,"3D",2.0,,6,3.6,28.75,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122871,true,2019-08-26 03:00:33.000,116.163708,-31.667036,,212.0,,"3D",1.8,,6,3.7,26.34,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122873,true,2019-08-26 03:20:32.000,116.163703,-31.667097,,211.0,,"3D",1.7,,6,3.3,26.14,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122877,true,2019-08-26 03:40:33.000,116.163669,-31.667183,,221.0,,"3D",1.6,,6,2.6,26.21,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122879,true,2019-08-26 04:00:32.000,116.163658,-31.667206,,216.0,,"3D",1.5,,6,2.0,26.34,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122884,true,2019-08-26 04:20:32.000,116.163656,-31.667267,,230.0,,"3D",1.5,,5,2.1,26.53,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122886,true,2019-08-26 04:40:34.000,116.163778,-31.667386,,241.0,,"3D",1.6,,5,1.8,27.05,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122891,true,2019-08-26 05:00:33.000,116.163803,-31.667581,,246.0,,"3D",1.7,,5,1.6,26.14,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122894,true,2019-08-26 05:20:39.000,116.163497,-31.667861,,246.0,,"3D",2.2,,4,3.1,25.94,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122899,true,2019-08-26 06:01:00.000,116.163622,-31.667922,,239.0,,"3D",1.4,,8,2.1,29.47,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122900,true,2019-08-26 06:20:32.000,116.163481,-31.668006,,246.0,,"3D",1.6,,7,2.5,26.86,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122913,true,2019-08-26 08:40:39.000,116.163519,-31.667878,,243.0,,"3D",2.1,,5,2.0,29.79,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122916,true,2019-08-26 10:36:37.000,116.163503,-31.667994,,246.0,,"3D",1.1,,8,1.9,31.36,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122931,true,2019-08-26 17:41:00.000,116.163464,-31.667944,,233.0,,"3D",2.7,,4,5.5,35.2,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122940,true,2019-08-26 18:20:37.000,116.163581,-31.667736,,237.0,,"3D",1.5,,5,2.7,29.27,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122941,true,2019-08-26 18:40:32.000,116.163814,-31.667014,,220.0,,"3D",1.4,,5,2.4,28.42,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122947,true,2019-08-26 19:00:33.000,116.163819,-31.666994,,221.0,,"3D",1.3,,5,2.1,28.23,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122954,true,2019-08-26 19:20:34.000,116.163944,-31.666689,,233.0,,"3D",1.8,,4,2.5,28.68,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122963,true,2019-08-26 20:20:33.000,116.164569,-31.666342,,235.0,,"3D",2.1,,4,2.9,27.97,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122967,true,2019-08-26 20:40:33.000,116.164614,-31.666319,,243.0,,"3D",1.9,,4,3.1,27.57,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122971,true,2019-08-26 21:00:34.000,116.164617,-31.666269,,228.0,,"3D",1.8,,4,3.2,27.71,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122977,true,2019-08-26 21:20:37.000,116.164525,-31.666297,,232.0,,"3D",2.2,,4,9.7,28.29,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122980,true,2019-08-26 21:40:36.000,116.164239,-31.666364,,248.0,,"3D",2.4,,4,6.1,27.97,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122987,true,2019-08-26 22:00:51.000,116.164311,-31.666583,,221.0,,"3D",4.4,,4,5.4,30.7,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273122991,true,2019-08-26 22:20:36.000,116.164261,-31.666478,,226.0,,"3D",1.9,,5,2.3,31.23,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123002,true,2019-08-26 23:41:00.000,116.164525,-31.666956,,260.0,,"3D",2.1,,6,2.3,26.34,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123003,true,2019-08-27 00:00:32.000,116.164344,-31.667117,,279.0,,"3D",2.5,,5,3.7,26.66,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123006,true,2019-08-27 00:20:31.000,116.164003,-31.667531,,238.0,,"3D",2.8,,5,2.7,26.27,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123011,true,2019-08-27 00:40:33.000,116.163489,-31.667911,,238.0,,"3D",3.2,,5,2.2,26.92,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123022,true,2019-08-27 02:21:00.000,116.163361,-31.668019,,231.0,,"3D",2.5,,5,3.3,28.88,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123023,true,2019-08-27 02:40:32.000,116.163281,-31.667875,,218.0,,"3D",2.5,,4,3.7,26.99,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123026,true,2019-08-27 03:00:32.000,116.163344,-31.667783,,225.0,,"3D",2.6,,4,4.8,26.27,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123029,true,2019-08-27 03:20:32.000,116.163414,-31.667789,,237.0,,"3D",2.4,,4,5.5,27.12,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123032,true,2019-08-27 03:40:32.000,116.163478,-31.667736,,233.0,,"3D",1.9,,4,4.4,27.18,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123038,true,2019-08-27 04:00:34.000,116.163511,-31.66775,,231.0,,"3D",1.6,,4,3.2,27.25,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123041,true,2019-08-27 04:20:36.000,116.163406,-31.667744,,256.0,,"3D",1.5,,5,2.5,26.53,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123045,true,2019-08-27 04:40:33.000,116.163514,-31.667928,,230.0,,"3D",1.5,,5,2.0,26.6,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123050,true,2019-08-27 05:00:35.000,116.163472,-31.668089,,233.0,,"3D",2.4,,4,2.6,27.18,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123057,true,2019-08-27 05:40:42.000,116.163739,-31.668069,,262.0,,"3D",2.2,,6,6.3,25.81,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123064,true,2019-08-27 06:20:33.000,116.163419,-31.667997,,255.0,,"3D",2.7,,6,5.3,27.12,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123075,true,2019-08-27 07:40:38.000,116.163586,-31.667897,,245.0,,"3D",0.9,,10,1.3,26.47,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123091,true,2019-08-27 12:13:00.000,116.163431,-31.667994,,245.0,,"3D",1.7,,5,2.0,32.2,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123097,true,2019-08-27 17:01:00.000,116.163506,-31.667997,,238.0,,"3D",2.0,,5,2.5,35.2,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123100,true,2019-08-27 17:20:34.000,116.163519,-31.668047,,235.0,,"3D",2.0,,4,3.2,35.86,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123102,true,2019-08-27 17:40:32.000,116.163489,-31.667978,,236.0,,"3D",1.7,,4,3.2,33.77,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123107,true,2019-08-27 18:00:36.000,116.163469,-31.667886,,231.0,,"3D",1.6,,4,3.1,32.33,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123108,true,2019-08-27 18:20:32.000,116.163481,-31.667894,,231.0,,"3D",1.7,,5,2.8,30.77,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123113,true,2019-08-27 18:40:33.000,116.163775,-31.667064,,210.0,,"3D",2.1,,5,3.1,29.4,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123115,true,2019-08-27 19:00:32.000,116.163778,-31.667097,,210.0,,"3D",2.3,,4,3.1,29.79,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123122,true,2019-08-27 19:20:34.000,116.163797,-31.667033,,230.0,,"3D",5.2,,4,7.6,29.6,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123137,true,2019-08-27 20:40:37.000,116.163906,-31.666742,,266.0,,"3D",3.1,,4,6.8,30.31,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123141,true,2019-08-27 21:00:37.000,116.164136,-31.666681,,228.0,,"3D",1.6,,4,3.1,31.62,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123156,true,2019-08-27 22:20:34.000,116.164244,-31.666858,,232.0,,"3D",2.4,,5,2.8,30.7,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123159,true,2019-08-27 22:40:33.000,116.164517,-31.666881,,237.0,,"3D",3.6,,4,4.0,28.88,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123161,true,2019-08-27 23:00:33.000,116.164519,-31.666931,,252.0,,"3D",5.0,,4,4.6,28.81,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123164,true,2019-08-27 23:20:33.000,116.164383,-31.666956,,252.0,,"3D",5.4,,4,5.5,28.42,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123177,true,2019-08-28 01:21:00.000,116.163903,-31.667372,,246.0,,"3D",6.5,,4,3.0,28.88,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123183,true,2019-08-28 02:01:00.000,116.164,-31.667986,,254.0,,"3D",2.9,,7,2.8,27.57,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123184,true,2019-08-28 02:20:32.000,116.163903,-31.668061,,252.0,,"3D",2.2,,7,3.2,27.51,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123188,true,2019-08-28 02:40:33.000,116.163472,-31.667881,,244.0,,"3D",1.8,,7,3.3,27.9,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123191,true,2019-08-28 03:00:32.000,116.163353,-31.668061,,225.0,,"3D",1.7,,7,3.2,28.23,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123196,true,2019-08-28 03:20:32.000,116.163342,-31.668078,,233.0,,"3D",1.8,,7,3.1,28.03,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123200,true,2019-08-28 03:40:33.000,116.163344,-31.668006,,231.0,,"3D",2.1,,7,3.0,27.38,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123204,true,2019-08-28 04:00:32.000,116.163564,-31.667958,,244.0,,"3D",2.6,,6,2.8,28.29,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123211,true,2019-08-28 04:40:36.000,116.163578,-31.668169,,240.0,,"3D",3.1,,6,1.6,29.47,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123218,true,2019-08-28 05:00:39.000,116.16365,-31.668083,,256.0,,"3D",2.6,,6,2.1,27.64,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123222,true,2019-08-28 05:20:37.000,116.163522,-31.66785,,231.0,,"3D",2.6,,5,6.2,28.29,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123224,true,2019-08-28 05:40:32.000,116.163539,-31.667817,,244.0,,"3D",2.8,,5,5.6,27.84,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123262,true,2019-08-28 17:21:00.000,116.163436,-31.667975,,239.0,,"3D",2.1,,5,4.5,34.29,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123263,true,2019-08-28 18:00:37.000,116.163414,-31.667822,,238.0,,"3D",1.6,,5,3.0,32.14,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123264,true,2019-08-28 18:20:32.000,116.163367,-31.667981,,233.0,,"3D",1.4,,6,2.4,31.81,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123268,true,2019-08-28 18:40:33.000,116.1633,-31.667994,,236.0,,"3D",1.3,,6,2.0,31.36,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123272,true,2019-08-28 19:00:32.000,116.163292,-31.667875,,238.0,,"3D",1.8,,5,2.5,30.77,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123276,true,2019-08-28 19:20:34.000,116.163319,-31.667894,,221.0,,"3D",4.8,,4,6.6,30.9,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123279,true,2019-08-28 20:40:34.000,116.163717,-31.667872,,253.0,,"3D",6.0,,4,4.0,33.31,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123282,true,2019-08-28 21:20:34.000,116.163439,-31.667825,,253.0,,"3D",1.7,,4,3.2,32.6,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123284,true,2019-08-28 21:40:34.000,116.163556,-31.667856,,228.0,,"3D",1.4,,5,2.0,30.97,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123285,true,2019-08-28 22:00:32.000,116.163694,-31.667781,,239.0,,"3D",1.5,,4,1.9,30.64,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123289,true,2019-08-28 22:20:36.000,116.163675,-31.667564,,241.0,,"3D",1.5,,5,1.8,30.38,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123290,true,2019-08-28 22:40:34.000,116.164044,-31.667586,,285.0,,"3D",3.8,,5,5.6,30.57,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123293,true,2019-08-28 23:00:32.000,116.163867,-31.667483,,234.0,,"3D",4.0,,5,6.2,30.64,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123298,true,2019-08-28 23:20:33.000,116.164142,-31.667458,,247.0,,"3D",2.2,,5,3.4,29.53,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123303,true,2019-08-28 23:40:32.000,116.164136,-31.667453,,255.0,,"3D",1.9,,5,6.3,29.14,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123307,true,2019-08-29 00:00:33.000,116.164136,-31.667375,,244.0,,"3D",1.8,,5,3.8,29.07,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123310,true,2019-08-29 00:20:33.000,116.164075,-31.667336,,256.0,,"3D",2.2,,5,2.6,30.7,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123314,true,2019-08-29 00:40:34.000,116.164111,-31.667397,,243.0,,"3D",2.8,,5,2.1,31.62,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123318,true,2019-08-29 01:00:32.000,116.164044,-31.667311,,249.0,,"3D",1.2,,6,1.2,30.57,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123323,true,2019-08-29 01:20:32.000,116.163972,-31.667269,,256.0,,"3D",3.6,,5,2.9,29.07,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123326,true,2019-08-29 01:40:33.000,116.163867,-31.667711,,252.0,,"3D",3.9,,5,2.8,28.88,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123330,true,2019-08-29 02:00:32.000,116.163781,-31.667797,,259.0,,"3D",4.2,,4,3.1,29.27,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123335,true,2019-08-29 02:20:32.000,116.163853,-31.667856,,254.0,,"3D",4.0,,4,3.1,29.99,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123339,true,2019-08-29 02:40:33.000,116.163897,-31.667856,,252.0,,"3D",4.0,,4,3.1,29.99,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123345,true,2019-08-29 03:00:33.000,116.163922,-31.667781,,258.0,,"3D",4.1,,4,3.1,30.05,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123349,true,2019-08-29 03:20:34.000,116.163853,-31.667761,,247.0,,"3D",4.1,,4,3.1,29.86,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123354,true,2019-08-29 03:40:33.000,116.163508,-31.667772,,226.0,,"3D",4.2,,4,2.9,29.2,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123359,true,2019-08-29 04:20:33.000,116.163511,-31.667703,,241.0,,"3D",4.0,,4,8.6,28.94,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123362,true,2019-08-29 04:40:32.000,116.163514,-31.667711,,233.0,,"3D",3.2,,4,8.4,30.12,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123365,true,2019-08-29 05:00:33.000,116.163553,-31.667808,,240.0,,"3D",2.6,,4,8.4,29.34,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123368,true,2019-08-29 05:20:32.000,116.163503,-31.667736,,227.0,,"3D",2.7,,4,7.8,29.2,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123374,true,2019-08-29 05:40:34.000,116.163678,-31.667636,,265.0,,"3D",2.9,,4,6.8,29.34,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123379,true,2019-08-29 06:00:34.000,116.163564,-31.668175,,246.0,,"3D",3.0,,4,5.9,28.75,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123402,true,2019-08-29 23:01:00.000,116.164239,-31.666481,,208.0,,"3D",1.9,,5,5.9,28.36,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123404,true,2019-08-29 23:20:34.000,116.164022,-31.666994,,279.0,,"3D",1.7,,6,4.6,26.6,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273123406,true,2019-08-29 23:40:41.000,116.164219,-31.666958,,255.0,,"3D",2.0,,5,7.3,28.49,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
